UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,Discount_avg,D_avg,PR_avg,prediction,Revenue_Baseline,Incr. Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-02-28400-04770,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,PEPSICO INC,PRETZEL,59.59489083,324,644.76,3.29,1.99,0.4,0.916666667,1,78.04159348,256.7568425,388.0031575,1.7,550.8,93.96,132.6707089,124.0861336,-30.12613363
00-02-28400-06399,NEW_YORK,"Chain112,",2011-01-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,905,2715,3.776923077,3,0.201538462,1,1,700.02527,2643.941597,71.05840331,2.23419913,2021.950213,693.049787,1563.99585,1079.945747,-386.8959602
00-02-28400-06399,NEW_YORK,"Chain112,",2011-01-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,898,2693.5,3.776923077,2.999230769,0.201538462,1.076923077,1,659.5732,2491.15724,202.34276,2.23419913,2006.310819,687.1891809,1473.61787,1017.53937,-330.3501892
00-02-28400-06399,NEW_YORK,"Chain112,",2011-01-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,925,2775,3.776923077,3,0.201538462,0.538461538,1,624.64136,2359.222367,415.7776326,2.23419913,2066.634196,708.3658043,1395.573183,963.649184,-255.2833797
00-02-28400-06399,NEW_YORK,"Chain112,",2011-01-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,997,2979,3.776923077,2.990769231,0.203846154,0.692307692,1,618.3803,2335.574825,643.4251746,2.23419913,2227.496533,751.503467,1381.584729,953.9900968,-202.4866299
00-02-28400-06399,NEW_YORK,"Chain112,",2011-01-31T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2814,7033,3.776923077,2.499230769,0.333846154,0.923076923,1,785.3175,2966.083788,4066.916212,2.23419913,6287.036353,745.963647,1754.555676,1211.528113,-465.5644659
00-02-28400-06399,NEW_YORK,"Chain112,",2011-02-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1592,4000.5,3.776923077,2.538461538,0.322307692,1.076923077,1,708.89044,2677.424662,1323.075338,2.23419913,3556.845016,443.6549843,1583.802405,1093.622257,-649.9672729
00-02-28400-06399,NEW_YORK,"Chain112,",2011-02-14T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,994,2495,3.805384615,2.538461538,0.328461538,1,0.923076923,564.40924,2147.794239,347.2057613,2.23419913,2220.793936,274.2060643,1261.002633,886.7916055,-612.5855411
00-02-28400-06399,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,705,2113.72,3.923076923,2.998461538,0.235384615,0.846153846,1,520.2055,2040.806192,72.91380769,2.23419913,1575.110387,538.609613,1162.242676,878.5635166,-339.9539035
00-02-28400-06399,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,769,2299.31,3.923076923,2.99,0.236153846,1,1,544.51227,2136.163521,163.1464792,2.23419913,1718.099131,581.2108687,1216.54884,919.6146806,-338.4038119
00-02-28400-06399,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,761,2282.48,3.923076923,2.999230769,0.235384615,0.846153846,1,555.20325,2178.105058,104.3749423,2.23419913,1700.225538,582.2544617,1240.434618,937.6704393,-355.4159776
00-02-28400-06399,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1954,3920,3.923076923,2.038461538,0.480769231,0.846153846,1,498.84396,1957.003228,1962.996772,2.23419913,4365.625101,-445.6251009,1114.516742,842.486486,-1288.111587
00-02-28400-06399,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,621,1861.5,3.923076923,2.998461538,0.235384615,0.769230769,1,527.3759,2068.936223,-207.4362231,2.23419913,1387.43766,474.06234,1178.262777,890.6734459,-416.6111059
00-02-28400-06399,NEW_YORK,"Chain112,",2011-05-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1504,3775,3.923076923,2.538461538,0.350769231,0.846153846,1,656.1511,2574.131238,1200.868762,2.23419913,3360.235492,414.7645078,1465.972217,1108.159021,-693.3945136
00-02-28400-06399,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,851,2551.56,3.923076923,2.999230769,0.235384615,0.769230769,1,562.4311,2206.460469,345.0995308,2.23419913,1901.30346,650.25654,1256.583075,949.8773947,-299.6208547
00-02-28400-06399,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,795,2362.81,3.923076923,2.973076923,0.240769231,1.076923077,1,529.4529,2077.084454,285.7255462,2.23419913,1776.188309,586.6216913,1182.903209,894.1812451,-307.5595538
00-02-28400-06399,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2628,5282,3.923076923,2.038461538,0.480769231,1.846153846,1,685.46173,2689.119095,2592.880905,2.23419913,5871.475315,-589.4753148,1531.458001,1157.661094,-1747.136408
00-02-28400-06399,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1656,4140,3.923076923,2.5,0.36,1.230769231,1,640.8981,2514.292546,1625.707454,2.23419913,3699.83376,440.16624,1431.893978,1082.398568,-642.2323284
00-02-28400-06399,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1016,3037.84,3.923076923,2.99,0.236153846,1.153846154,0.923076923,624.17224,2448.675711,589.1642892,2.23419913,2269.946317,767.8936835,1394.525076,1054.150635,-286.2569514
00-02-28400-06399,NEW_YORK,"Chain112,",2011-06-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1267,3788.33,3.923076923,2.99,0.236153846,0.769230769,0.923076923,727.2819,2853.182838,935.1471615,2.23419913,2830.730298,957.5997017,1624.892589,1228.29025,-270.6905482
00-02-28400-06399,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1264,3779.36,3.923076923,2.99,0.236153846,0.923076923,0.923076923,720.02155,2824.699927,954.6600731,2.23419913,2824.027701,955.3322991,1608.671521,1216.028406,-260.6961069
00-02-28400-06399,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1440,4328.6,3.923076923,3.066923077,0.216923077,0.923076923,0.923076923,737.2833,2892.4191,1436.1809,2.23419913,3217.246748,1111.353252,1647.237708,1245.181392,-133.8281401
00-02-28400-06399,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1661,4173.08,3.923076923,2.537692308,0.350769231,0.923076923,0.923076923,642.2578,2519.626754,1653.453246,2.23419913,3711.004756,462.0752443,1434.931818,1084.694936,-622.6196912
00-02-28400-06399,NEW_YORK,"Chain112,",2011-07-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1395,3499.26,3.923076923,2.537692308,0.350769231,1,0.923076923,645.9234,2534.007185,965.2528154,2.23419913,3116.707787,382.552213,1443.121499,1090.885686,-708.333473
00-02-28400-06399,NEW_YORK,"Chain112,",2011-07-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1238,3701.62,3.923076923,2.99,0.236153846,1.153846154,0.923076923,658.10406,2581.792851,1119.827149,2.23419913,2765.938523,935.6814765,1470.335519,1111.457332,-175.7758557
00-02-28400-06399,NEW_YORK,"Chain112,",2011-07-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1648,4128.82,3.923076923,2.537692308,0.350769231,0.846153846,0.923076923,703.32935,2759.215142,1369.604858,2.23419913,3681.960167,446.859833,1571.377822,1187.83732,-740.9774871
00-02-28400-06399,NEW_YORK,"Chain112,",2011-08-01T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1070,3199.79,3.923076923,2.99,0.236153846,0.923076923,0.923076923,683.7138,2682.261831,517.5281692,2.23419913,2390.59307,809.1969304,1527.552777,1154.709053,-345.5121229
00-02-28400-06399,NEW_YORK,"Chain112,",2011-08-08T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1586,3976.31,3.923076923,2.546153846,0.348461538,0.923076923,0.923076923,706.6946,2772.417277,1203.892723,2.23419913,3543.439821,432.8701791,1578.896461,1193.520816,-760.650637
00-02-28400-06399,NEW_YORK,"Chain112,",2011-08-15T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,954,2851.97,3.923076923,2.989230769,0.236153846,0.538461538,0.923076923,615.00696,2412.719612,439.2503877,2.23419913,2131.42597,720.5440296,1374.048015,1038.671597,-318.1275675
00-02-28400-06399,NEW_YORK,"Chain112,",2011-08-22T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1824,5453.76,3.923076923,2.99,0.236153846,0.923076923,0.923076923,830.4962,3258.100477,2195.659523,2.23419913,4075.179214,1378.580786,1855.493888,1402.606589,-24.02580297
00-02-28400-06399,NEW_YORK,"Chain112,",2011-08-29T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,886,2649.14,3.923076923,2.99,0.236153846,0.846153846,0.923076923,507.6097,1991.3919,657.7481,2.23419913,1979.50043,669.6395704,1134.10115,857.2907497,-187.6511792
00-02-28400-06399,NEW_YORK,"Chain112,",2011-09-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,900,2692,3.9175,2.994166667,0.234166667,0.916666667,0.916666667,495.6172,1941.580381,750.419619,2.23419913,2010.779217,681.2207826,1107.307517,834.2728637,-153.0520811
00-02-28400-06399,NEW_YORK,"Chain112,",2011-09-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1021,3052.79,3.923076923,2.99,0.236153846,1.153846154,0.923076923,537.59705,2109.034581,943.7554192,2.23419913,2281.117312,771.6726878,1201.098862,907.9357191,-136.2630313
00-02-28400-06399,NEW_YORK,"Chain112,",2011-09-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,821,2464.79,3.923076923,3.017692308,0.229230769,0.692307692,0.923076923,510.13196,2001.28692,463.50308,2.23419913,1834.277486,630.5125139,1139.736381,861.5505386,-231.0380246
00-02-28400-06399,NEW_YORK,"Chain112,",2011-09-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,943,2819.57,3.923076923,2.99,0.236153846,0.923076923,0.923076923,555.3807,2178.801208,640.7687923,2.23419913,2106.84978,712.72022,1240.831077,937.9701307,-225.2499107
00-02-28400-06399,NEW_YORK,"Chain112,",2011-10-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1006,3012.94,3.923076923,3.012307692,0.230769231,1.076923077,0.923076923,607.47955,2383.189004,629.7509962,2.23419913,2247.604325,765.3356748,1357.230282,1025.958721,-260.6230467
00-02-28400-06399,NEW_YORK,"Chain112,",2011-10-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,801,2394.99,3.923076923,2.99,0.236153846,1.076923077,0.923076923,571.4072,2241.6744,153.3156,2.23419913,1789.593503,605.3964965,1276.637469,965.0369306,-359.6404341
00-02-28400-06399,NEW_YORK,"Chain112,",2011-10-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,878,2625.22,3.923076923,2.99,0.236153846,1.076923077,0.923076923,551.5407,2163.736592,461.4834077,2.23419913,1961.626837,663.5931635,1232.251752,931.48484,-267.8916765
00-02-28400-06399,NEW_YORK,"Chain112,",2011-10-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1022,3065.64,3.923076923,3,0.235384615,1.076923077,0.923076923,575.9759,2259.597762,806.0422385,2.23419913,2283.351511,782.2884887,1286.844855,972.7529066,-190.4644179
00-02-28400-06399,NEW_YORK,"Chain112,",2011-10-31T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,991,2963.11,3.923076923,2.99,0.236153846,1,0.923076923,597.49426,2344.015943,619.0940569,2.23419913,2214.091338,749.0186617,1334.921156,1009.094787,-260.0761252
00-02-28400-06399,NEW_YORK,"Chain112,",2011-11-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,970,2921.3,3.923076923,3.066923077,0.216923077,0.769230769,0.923076923,594.4573,2332.101715,589.1982846,2.23419913,2167.173157,754.1268435,1328.135983,1003.965733,-249.8388892
00-02-28400-06399,NEW_YORK,"Chain112,",2011-11-14T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1089,3272.11,3.923076923,3.066923077,0.216923077,0.769230769,0.923076923,703.00824,2757.955403,514.1545969,2.23419913,2433.042853,839.067147,1570.660398,1187.295005,-348.2278576
00-02-28400-06399,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2236,4529,3.923076923,2.076923077,0.471538462,1.076923077,0.923076923,836.8847,3283.163054,1245.836946,2.23419913,4995.669256,-466.6692557,1869.767069,1413.395985,-1880.06524
00-02-28400-06399,NEW_YORK,"Chain112,",2011-11-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,842,2526,3.923076923,3,0.235384615,0.692307692,0.923076923,616.8668,2420.015908,105.9840923,2.23419913,1881.195668,644.8043322,1378.203268,1041.81264,-397.0083074
00-02-28400-06399,NEW_YORK,"Chain112,",2011-12-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,987,2958,3.923076923,2.997692308,0.236153846,0.769230769,0.923076923,654.2732,2566.764092,391.2359077,2.23419913,2205.154542,752.8454583,1461.776615,1104.987478,-352.1420195
00-02-28400-06399,NEW_YORK,"Chain112,",2011-12-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1065,3195,3.923076923,3,0.235384615,0.923076923,0.923076923,697.37134,2735.841411,459.1585892,2.23419913,2379.422074,815.5779261,1558.066441,1177.774969,-362.1970433
00-02-28400-06399,NEW_YORK,"Chain112,",2011-12-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1825,5475,3.923076923,3,0.235384615,0.846153846,0.923076923,852.28735,3343.588835,2131.411165,2.23419913,4077.413413,1397.586587,1904.179656,1439.409178,-41.82259141
00-02-28400-06399,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,2007,6021,3.9175,3,0.234166667,1.333333333,0.916666667,794.7172,3113.304631,2907.695369,2.23419913,4484.037655,1536.962345,1775.556477,1337.748154,199.2141914
00-02-28400-06399,NEW_YORK,"Chain112,",2012-01-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,973,2919,3.923076923,3,0.235384615,1,0.692307692,691.1698,2711.512292,207.4877077,2.23419913,2173.875754,745.1242461,1544.210966,1167.301326,-422.1770801
00-02-28400-06399,NEW_YORK,"Chain112,",2012-01-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1080,3248.43,3.923076923,3.027692308,0.228461538,1.153846154,0.615384615,678.8194,2663.060723,585.3692769,2.23419913,2412.935061,835.4949391,1516.617713,1146.44301,-310.9480707
00-02-28400-06399,NEW_YORK,"Chain112,",2012-01-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1215,3643,3.884615385,2.999230769,0.226923077,0.923076923,0.615384615,705.7383,2741.521858,901.4781423,2.23419913,2714.551943,928.4480565,1576.759896,1164.761962,-236.313905
00-02-28400-06399,NEW_YORK,"Chain112,",2012-01-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1147,3421.5,3.884615385,2.982307692,0.231538462,1.076923077,0.615384615,709.25885,2755.19784,666.3021596,2.23419913,2562.626403,858.8735974,1584.625506,1170.572334,-311.6987371
00-02-28400-06399,NEW_YORK,"Chain112,",2012-01-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,3459,8647.5,3.884615385,2.5,0.353076923,1.307692308,1,760.65857,2954.865983,5692.634017,2.23419913,7728.094792,919.4052078,1699.462716,1255.403268,-335.99806
00-02-28400-06399,NEW_YORK,"Chain112,",2012-02-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,58.015975,1297,3889,3.911666667,2.999166667,0.2325,1,0.583333333,600.3408,2348.333096,1540.666904,2.23419913,2897.756272,991.2437278,1341.280893,1007.052203,-15.80847485
00-02-28400-06399,NEW_YORK,"Chain112,",2012-02-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,686,2058,3.884615385,3,0.226923077,1.076923077,0.615384615,545.0075,2117.144519,-59.14451923,2.23419913,1532.660603,525.3393965,1217.655283,899.4892367,-374.1498401
00-02-28400-06399,NEW_YORK,"Chain112,",2012-03-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,688,2064,3.730769231,3,0.193076923,1.230769231,1,511.34485,1907.709633,156.2903673,2.23419913,1537.129002,526.8709983,1142.446219,765.2634135,-238.3924152
00-02-28400-06399,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,995,2985,3.730769231,3,0.193076923,0.615384615,1,628.66925,2345.419894,639.5801058,2.23419913,2223.028135,761.9718652,1404.572292,940.8476025,-178.8757373
00-02-28400-06399,NEW_YORK,"Chain112,",2012-04-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,496,1488,3.750833333,3,0.1975,1.166666667,1,453.2628,1700.113219,-212.113219,2.23419913,1108.162769,379.8372313,1012.679354,687.4338654,-307.5966341
00-02-28400-06399,NEW_YORK,"Chain112,",2012-04-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,774,1811.46,3.730769231,2.381538462,0.359230769,0.615384615,1,508.08755,1895.557398,-84.09739808,2.23419913,1729.270127,82.18987304,1135.168762,760.3886357,-678.1987626
00-02-28400-06399,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,746,2238,3.730769231,3,0.193076923,0.692307692,1,526.70984,1965.032865,272.9671354,2.23419913,1666.712551,571.2874487,1176.774667,788.2581981,-216.9707494
00-02-28400-06399,NEW_YORK,"Chain112,",2012-04-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1152,3456,3.730769231,3,0.193076923,0.846153846,1,661.56506,2468.14657,987.85343,2.23419913,2573.797398,882.2026017,1478.068082,990.0784882,-107.8758865
00-02-28400-06399,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,877,2631,3.730769231,3,0.193076923,0.615384615,1,585.72833,2185.217231,445.7827688,2.23419913,1959.392637,671.6073626,1308.633726,876.5835056,-204.976143
00-02-28400-06399,NEW_YORK,"Chain112,",2012-05-14T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,790,2356.98,3.730769231,2.988461538,0.196923077,0.769230769,0.923076923,556.5995,2076.544288,280.4357115,2.23419913,1765.017313,591.962687,1243.554119,832.9901696,-241.0274826
00-02-28400-06399,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,956,2562.59,3.730769231,2.682307692,0.279230769,0.769230769,1,603.526,2251.616231,310.9737692,2.23419913,2135.894369,426.6956313,1348.397264,903.2189664,-476.5233351
00-02-28400-06399,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,55.270395,1015,2537.5,3.723333333,2.5,0.323333333,0.833333333,1,556.3417,2071.445596,466.0544037,2.23419913,2267.712117,269.7878826,1242.978142,828.467454,-558.6795714
00-02-28400-06399,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,759,2277.5,3.730769231,3.000769231,0.193076923,0.846153846,0.923076923,621.6133,2319.095773,-41.59577308,2.23419913,1695.75714,581.74286,1388.807894,930.2878788,-348.5450188
00-02-28400-06399,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1001,2025,3.730769231,2.076923077,0.441538462,0.846153846,0.923076923,664.84265,2480.374502,-455.3745019,2.23419913,2236.43333,-211.4333296,1485.390871,994.9836314,-1206.416961
00-02-28400-06399,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,972,2916,3.730769231,3,0.193076923,0.769230769,0.923076923,616.8141,2301.191065,614.8089346,2.23419913,2171.641555,744.3584452,1378.085526,923.1055395,-178.7470943
00-02-28400-06399,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,911,2733,3.730769231,3,0.193076923,0.615384615,0.923076923,586.62164,2188.549965,544.4500354,2.23419913,2035.355408,697.6445922,1310.629558,877.9204066,-180.2758145
00-02-28400-06399,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1235,3705,3.730769231,3,0.193076923,0.846153846,0.923076923,684.4408,2553.490677,1151.509323,2.23419913,2759.235926,945.7640739,1529.17704,1024.313637,-78.54956282
00-02-28400-06399,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,869,2607,3.730769231,3,0.193076923,0.692307692,0.923076923,586.5522,2188.2909,418.7091,2.23419913,1941.519044,665.4809557,1310.474415,877.8164848,-212.3355292
00-02-28400-06399,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,947,2841,3.730769231,3,0.193076923,1,0.923076923,594.4573,2217.783004,623.2169962,2.23419913,2115.786577,725.2134235,1328.135983,889.6470211,-164.4335976
00-02-28400-06399,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,895,2685,3.715384615,3,0.189230769,0.692307692,0.923076923,600.2118,2230.017688,454.9823123,2.23419913,1999.608222,685.3917783,1340.992682,889.0250061,-203.6332278
00-02-28400-06399,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,859,2577,3.715384615,3,0.189230769,0.692307692,0.923076923,626.91583,2329.23343,247.7665701,2.23419913,1919.177053,657.822947,1400.654802,928.5786277,-270.7556807
00-02-28400-06399,NEW_YORK,"Chain112,",2012-08-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,830,2490,3.715384615,3,0.189230769,0.461538462,0.923076923,596.27136,2215.377438,274.6225625,2.23419913,1854.385278,635.6147217,1332.188954,883.1884835,-247.5737618
00-02-28400-06399,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.80505833,816,2448,3.6925,3,0.184166667,0.583333333,0.916666667,497.62344,1837.474552,610.5254478,2.23419913,1823.10649,624.8935096,1111.789857,725.6846953,-100.7911857
00-02-28400-06399,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,839,2490.5,3.715384615,2.974615385,0.196153846,0.461538462,0.923076923,632.36914,2349.494574,141.005426,2.23419913,1874.49307,616.0069296,1412.838583,936.6559913,-320.6490617
00-02-28400-06399,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1834,3690.5,3.715384615,2.038461538,0.449230769,0.846153846,1,575.04663,2136.519402,1553.980598,2.23419913,4097.521205,-407.0212052,1284.768681,851.7507215,-1258.771927
00-02-28400-06399,NEW_YORK,"Chain112,",2012-09-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,797,2389,3.715384615,2.997692308,0.19,0.846153846,0.923076923,544.96875,2024.76851,364.2314904,2.23419913,1780.656707,608.343293,1217.568707,807.1998023,-198.8565092
00-02-28400-06399,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,788,2364,3.715384615,3,0.189230769,1,0.923076923,554.9992,2062.035489,301.9645108,2.23419913,1760.548915,603.4510852,1239.97873,822.0567592,-218.605674
00-02-28400-06399,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,695,2085,3.715384615,3,0.189230769,0.538461538,0.923076923,505.8993,1879.610476,205.3895238,2.23419913,1552.768396,532.2316043,1130.279776,749.3307,-217.0990957
00-02-28400-06399,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,675,2025,3.715384615,3,0.189230769,1.076923077,0.923076923,551.17993,2047.845432,-22.84543223,2.23419913,1508.084413,516.915587,1231.44572,816.3997119,-299.484125
